"sim_id","lon","lat","value"
2,0,0.916666666666667,0.508036907252858
2,0.0833333333333333,0.916666666666667,0.656774293377018
2,0.166666666666667,0.916666666666667,6.20018086544187
2,0.25,0.916666666666667,4.93190364412554
2,0.333333333333333,0.916666666666667,6.13132798247931
2,0.416666666666667,0.916666666666667,5.78261678562986
2,0.5,0.916666666666667,5.40691602653629
2,0.583333333333333,0.916666666666667,5.04709282021934
2,0.666666666666667,0.916666666666667,4.84540806722166
2,0.75,0.916666666666667,4.41504645169061
2,0.833333333333333,0.916666666666667,4.65774367685518
2,0.916666666666667,0.916666666666667,3.73023877543442
2,1,0.916666666666667,5.17634381693389
2,0,0.833333333333333,0.348899096993526
2,0.0833333333333333,0.833333333333333,0.917160309987873
2,0.166666666666667,0.833333333333333,4.99000810593595
2,0.25,0.833333333333333,3.60226126448088
2,0.333333333333333,0.833333333333333,4.88733028594334
2,0.416666666666667,0.833333333333333,0.119353455119796
2,0.5,0.833333333333333,0.684348126559073
2,0.583333333333333,0.833333333333333,5.21034282967856
2,0.666666666666667,0.833333333333333,5.90737811521157
2,0.75,0.833333333333333,4.11706759219007
2,0.833333333333333,0.833333333333333,4.83064369973153
2,0.916666666666667,0.833333333333333,5.41774554667007
2,1,0.833333333333333,5.88841234082748
2,0,0.75,5.53353981688493
2,0.0833333333333333,0.75,6.27285731120682
2,0.166666666666667,0.75,4.48243498006805
2,0.25,0.75,4.1670668066881
2,0.333333333333333,0.75,5.1418022796046
2,0.416666666666667,0.75,4.61085076512296
2,0.5,0.75,4.73562513358038
2,0.583333333333333,0.75,4.58891322271555
2,0.666666666666667,0.75,5.18351116025875
2,0.75,0.75,4.61289150340185
2,0.833333333333333,0.75,0.0907401080144998
2,0.916666666666667,0.75,4.85007270805705
2,1,0.75,6.25879373349249
2,0,0.666666666666667,4.03415756994683
2,0.0833333333333333,0.666666666666667,3.78712125214523
2,0.166666666666667,0.666666666666667,3.35417458679583
2,0.25,0.666666666666667,3.13145299845368
2,0.333333333333333,0.666666666666667,2.74216677540346
2,0.416666666666667,0.666666666666667,3.86129553222583
2,0.5,0.666666666666667,5.09266233490633
2,0.583333333333333,0.666666666666667,4.93891594735535
2,0.666666666666667,0.666666666666667,0.314168606785715
2,0.75,0.666666666666667,5.48658581219565
2,0.833333333333333,0.666666666666667,5.1658480026482
2,0.916666666666667,0.666666666666667,4.85356818524487
2,1,0.666666666666667,5.05503484553115
2,0,0.583333333333333,3.35558222432735
2,0.0833333333333333,0.583333333333333,2.68763864378781
2,0.166666666666667,0.583333333333333,3.43876079406876
2,0.25,0.583333333333333,2.98891602072438
2,0.333333333333333,0.583333333333333,3.28245124451744
2,0.416666666666667,0.583333333333333,3.09288093836771
2,0.5,0.583333333333333,4.5800266069152
2,0.583333333333333,0.583333333333333,5.04372352142652
2,0.666666666666667,0.583333333333333,5.73825173618793
2,0.75,0.583333333333333,4.9738689985981
2,0.833333333333333,0.583333333333333,4.2666820319505
2,0.916666666666667,0.583333333333333,4.74786740056292
2,1,0.583333333333333,4.18397902676659
2,0,0.5,3.05562654656625
2,0.0833333333333333,0.5,3.04172699056259
2,0.166666666666667,0.5,3.94873138032288
2,0.25,0.5,3.58701996360636
2,0.333333333333333,0.5,3.6667362439832
2,0.416666666666667,0.5,4.55872152439608
2,0.5,0.5,5.12992395520866
2,0.583333333333333,0.5,4.56860702075303
2,0.666666666666667,0.5,5.62854903209412
2,0.75,0.5,6.11191038650134
2,0.833333333333333,0.5,0.915851205967989
2,0.916666666666667,0.5,1.4646302927315
2,1,0.5,6.15792946936254
2,0,0.416666666666667,2.43301620729234
2,0.0833333333333333,0.416666666666667,2.98895805820154
2,0.166666666666667,0.416666666666667,3.71253355625261
2,0.25,0.416666666666667,4.94652509350733
2,0.333333333333333,0.416666666666667,5.26359734008822
2,0.416666666666667,0.416666666666667,0.335787955457396
2,0.5,0.416666666666667,5.09376027256769
2,0.583333333333333,0.416666666666667,3.63895607555767
2,0.666666666666667,0.416666666666667,6.15724644557995
2,0.75,0.416666666666667,0.848133829633722
2,0.833333333333333,0.416666666666667,0.315535817582153
2,0.916666666666667,0.416666666666667,0.90317109399912
2,1,0.416666666666667,5.86736265509915
2,0,0.333333333333333,1.61507676571602
2,0.0833333333333333,0.333333333333333,2.51388378355497
2,0.166666666666667,0.333333333333333,3.65653401219286
2,0.25,0.333333333333333,4.73125594897971
2,0.333333333333333,0.333333333333333,0.0679350988820149
2,0.416666666666667,0.333333333333333,0.508954158647151
2,0.5,0.333333333333333,5.93838557031919
2,0.583333333333333,0.333333333333333,5.01182744962369
2,0.666666666666667,0.333333333333333,5.52768826565383
2,0.75,0.333333333333333,5.60338988618104
2,0.833333333333333,0.333333333333333,0.226531038965598
2,0.916666666666667,0.333333333333333,6.03447356739197
2,1,0.333333333333333,5.96811794184748
2,0,0.25,2.97566513379059
2,0.0833333333333333,0.25,3.80469070635098
2,0.166666666666667,0.25,4.68090999177213
2,0.25,0.25,4.78435712242448
2,0.333333333333333,0.25,4.97404190335976
2,0.416666666666667,0.25,5.23057240106736
2,0.5,0.25,0.136888431342461
2,0.583333333333333,0.25,5.35758944683941
2,0.666666666666667,0.25,5.43176941363894
2,0.75,0.25,5.87112117958696
2,0.833333333333333,0.25,0.0591536305339808
2,0.916666666666667,0.25,5.74203336406418
2,1,0.25,5.44902993030301
2,0,0.166666666666667,0.328217466388993
2,0.0833333333333333,0.166666666666667,6.22582952830733
2,0.166666666666667,0.166666666666667,4.87392801590527
2,0.25,0.166666666666667,5.03138824261338
2,0.333333333333333,0.166666666666667,4.25503046170557
2,0.416666666666667,0.166666666666667,3.99021803921089
2,0.5,0.166666666666667,0.345553188263302
2,0.583333333333333,0.166666666666667,0.119442235151625
2,0.666666666666667,0.166666666666667,5.2380541051594
2,0.75,0.166666666666667,4.83226418149216
2,0.833333333333333,0.166666666666667,4.22418758428996
2,0.916666666666667,0.166666666666667,3.60504955400061
2,1,0.166666666666667,5.17362645978811
2,0,0.0833333333333333,1.52141694593282
2,0.0833333333333333,0.0833333333333333,0.980690358060572
2,0.166666666666667,0.0833333333333333,0.100002133459574
2,0.25,0.0833333333333333,0.205182322256281
2,0.333333333333333,0.0833333333333333,4.57027952663526
2,0.416666666666667,0.0833333333333333,4.92339113102392
2,0.5,0.0833333333333333,0.411896360287576
2,0.583333333333333,0.0833333333333333,0.589383145174951
2,0.666666666666667,0.0833333333333333,5.77667617528815
2,0.75,0.0833333333333333,4.93055721695358
2,0.833333333333333,0.0833333333333333,4.94701060270627
2,0.916666666666667,0.0833333333333333,3.82480690734052
2,1,0.0833333333333333,5.41342117200122
2,0,0,0.161350653947038
2,0.0833333333333333,0,0.862135017764218
2,0.166666666666667,0,1.79231898587717
2,0.25,0,1.19588676549908
2,0.333333333333333,0,0.308069791817666
2,0.416666666666667,0,0.509713867986084
2,0.5,0,1.28869363213202
2,0.583333333333333,0,0.71063909386735
2,0.666666666666667,0,5.40579572046806
2,0.75,0,4.76555352720847
2,0.833333333333333,0,4.34298415421791
2,0.916666666666667,0,3.6155637304219
2,1,0,4.63825335903322
3,0,1,4.75204965246292
3,0.0833333333333333,1,0.101239691608177
3,0.166666666666667,1,5.73339237373762
3,0.25,1,4.72553244988998
3,0.333333333333333,1,5.22909256397801
3,0.416666666666667,1,5.46012844797136
3,0.5,1,4.49279674400647
3,0.583333333333333,1,3.44887703209137
3,0.666666666666667,1,3.08041607962369
3,0.75,1,3.9739393829189
3,0.833333333333333,1,4.30623317065982
3,0.916666666666667,1,3.97560279698067
3,1,1,4.91289525316294
3,0,0.916666666666667,4.53148261931484
3,0.0833333333333333,0.916666666666667,4.03816459403595
3,0.166666666666667,0.916666666666667,5.57327423424133
3,0.25,0.916666666666667,5.10887877656737
3,0.333333333333333,0.916666666666667,5.40855775612132
3,0.416666666666667,0.916666666666667,5.48062208879488
3,0.5,0.916666666666667,5.82161188611959
3,0.583333333333333,0.916666666666667,4.94856864922534
3,0.666666666666667,0.916666666666667,4.18310035902607
3,0.75,0.916666666666667,0.590268672368659
3,0.833333333333333,0.916666666666667,6.20051518496384
3,0.916666666666667,0.916666666666667,4.61088480455547
3,1,0.916666666666667,5.02880393625451
3,0,0.833333333333333,4.82299566110901
3,0.0833333333333333,0.833333333333333,4.83875796574708
3,0.166666666666667,0.833333333333333,4.94632777385537
3,0.25,0.833333333333333,4.6152822019205
3,0.333333333333333,0.833333333333333,3.66164032600376
3,0.416666666666667,0.833333333333333,4.43802200815689
3,0.5,0.833333333333333,5.44020894049722
3,0.583333333333333,0.833333333333333,5.09428016710802
3,0.666666666666667,0.833333333333333,5.10866583202111
3,0.75,0.833333333333333,5.19038037877054
3,0.833333333333333,0.833333333333333,5.82500544677176
3,0.916666666666667,0.833333333333333,4.53153847500505
3,1,0.833333333333333,5.206727836968
3,0,0.75,5.22146221734567
3,0.0833333333333333,0.75,0.21824167516497
3,0.166666666666667,0.75,5.76486602307595
3,0.25,0.75,4.28721393548334
3,0.333333333333333,0.75,3.05611416006869
3,0.416666666666667,0.75,4.43741116033719
3,0.5,0.75,0.740021047432109
3,0.583333333333333,0.75,0.992180607209352
3,0.666666666666667,0.75,0.3492048622398
3,0.75,0.75,4.44865594961365
3,0.833333333333333,0.75,3.93960367717788
3,0.916666666666667,0.75,3.62177231734336
3,1,0.75,3.94588590623498
3,0,0.666666666666667,6.20867520729979
3,0.0833333333333333,0.666666666666667,0.53831433898684
3,0.166666666666667,0.666666666666667,3.82401027565574
3,0.25,0.666666666666667,4.16976953939847
3,0.333333333333333,0.666666666666667,4.35927424224091
3,0.416666666666667,0.666666666666667,3.77810919591448
3,0.5,0.666666666666667,4.30758345073929
3,0.583333333333333,0.666666666666667,5.62525270281789
3,0.666666666666667,0.666666666666667,6.22453606603476
3,0.75,0.666666666666667,5.44564345543299
3,0.833333333333333,0.666666666666667,4.43075427717739
3,0.916666666666667,0.666666666666667,4.49152536385495
3,1,0.666666666666667,4.26746309764222
3,0,0.583333333333333,5.95857886148654
3,0.0833333333333333,0.583333333333333,5.42461867259571
3,0.166666666666667,0.583333333333333,3.44726207698457
3,0.25,0.583333333333333,4.04399138605386
3,0.333333333333333,0.583333333333333,3.78853112478645
3,0.416666666666667,0.583333333333333,4.2764379626516
3,0.5,0.583333333333333,4.26856990202345
3,0.583333333333333,0.583333333333333,3.89477009383973
3,0.666666666666667,0.583333333333333,4.4138669096128
3,0.75,0.583333333333333,6.04312038635871
3,0.833333333333333,0.583333333333333,5.25275853411934
3,0.916666666666667,0.583333333333333,4.7045468927952
3,1,0.583333333333333,4.23494907073888
3,0,0.5,5.47379042071332
3,0.0833333333333333,0.5,4.21774597759981
3,0.166666666666667,0.5,4.58119950191773
3,0.25,0.5,4.03694976603466
3,0.333333333333333,0.5,4.05345841941545
3,0.416666666666667,0.5,3.60661061655818
3,0.5,0.5,5.49047196416025
3,0.583333333333333,0.5,4.06072753659485
3,0.666666666666667,0.5,4.93417944254678
3,0.75,0.5,0.180669668417815
3,0.833333333333333,0.5,5.49847967904726
3,0.916666666666667,0.5,4.36211851565296
3,1,0.5,5.10984279084839
3,0,0.416666666666667,5.10704682510454
3,0.0833333333333333,0.416666666666667,4.48192439558169
3,0.166666666666667,0.416666666666667,0.0428221871838081
3,0.25,0.416666666666667,5.43405838875987
3,0.333333333333333,0.416666666666667,3.2269741004005
3,0.416666666666667,0.416666666666667,2.94868533059674
3,0.5,0.416666666666667,2.94374411325072
3,0.583333333333333,0.416666666666667,3.64832908778411
3,0.666666666666667,0.416666666666667,3.86755514527592
3,0.75,0.416666666666667,5.56006208519387
3,0.833333333333333,0.416666666666667,5.6785385284138
3,0.916666666666667,0.416666666666667,6.05696932806562
3,1,0.416666666666667,0.990311711323847
3,0,0.333333333333333,3.34145925767221
3,0.0833333333333333,0.333333333333333,4.98442862033886
3,0.166666666666667,0.333333333333333,5.33746490013398
3,0.25,0.333333333333333,5.82591366356706
3,0.333333333333333,0.333333333333333,4.66535115196258
3,0.416666666666667,0.333333333333333,3.27316717840872
3,0.5,0.333333333333333,4.18459126617695
3,0.583333333333333,0.333333333333333,3.97749339631595
3,0.666666666666667,0.333333333333333,3.07782140490751
3,0.75,0.333333333333333,3.49698198189173
3,0.833333333333333,0.333333333333333,4.80718276526393
3,0.916666666666667,0.333333333333333,1.24034932275371
3,1,0.333333333333333,0.873156966472102
3,0,0.25,5.7597478942745
3,0.0833333333333333,0.25,5.38281621494199
3,0.166666666666667,0.25,4.1005598736629
3,0.25,0.25,4.72801493072612
3,0.333333333333333,0.25,4.37493197720287
3,0.416666666666667,0.25,5.39740561724817
3,0.5,0.25,5.65738570189524
3,0.583333333333333,0.25,4.49722033290941
3,0.666666666666667,0.25,5.04230670361583
3,0.75,0.25,4.55880771501378
3,0.833333333333333,0.25,5.10723937285281
3,0.916666666666667,0.25,0.371396219286568
3,1,0.25,0.871415130341112
3,0,0.166666666666667,0.137367889353483
3,0.0833333333333333,0.166666666666667,5.61178259846842
3,0.166666666666667,0.166666666666667,4.91321250116599
3,0.25,0.166666666666667,4.5760215200507
3,0.333333333333333,0.166666666666667,4.11032844244129
3,0.416666666666667,0.166666666666667,3.82354131134419
3,0.5,0.166666666666667,4.0116060850904
3,0.583333333333333,0.166666666666667,4.19865491852937
3,0.666666666666667,0.166666666666667,4.27018171842553
3,0.75,0.166666666666667,4.40430032900863
3,0.833333333333333,0.166666666666667,5.06416363875175
3,0.916666666666667,0.166666666666667,5.55147002006198
3,1,0.166666666666667,0.592218060052047
3,0,0.0833333333333333,5.95106034764073
3,0.0833333333333333,0.0833333333333333,0.658765274485989
3,0.166666666666667,0.0833333333333333,4.46758904954329
3,0.25,0.0833333333333333,4.59104260740734
3,0.333333333333333,0.0833333333333333,5.40571684695972
3,0.416666666666667,0.0833333333333333,5.29589314694101
3,0.5,0.0833333333333333,3.52745567954619
3,0.583333333333333,0.0833333333333333,4.20618971957152
3,0.666666666666667,0.0833333333333333,2.2247780023745
3,0.75,0.0833333333333333,3.64466447968385
3,0.833333333333333,0.0833333333333333,5.46430643018106
3,0.916666666666667,0.0833333333333333,5.85875115290134
3,1,0.0833333333333333,0.776789780616659
3,0,0,5.09817389618883
3,0.0833333333333333,0,5.87246672912725
3,0.166666666666667,0,5.44066221609582
3,0.25,0,4.14629942551006
3,0.333333333333333,0,5.22436659798942
3,0.416666666666667,0,4.78935488429832
3,0.5,0,4.18461114452229
3,0.583333333333333,0,3.28737257657798
3,0.666666666666667,0,3.71139476774765
3,0.75,0,3.34436795563538
3,0.833333333333333,0,4.86125211203493
3,0.916666666666667,0,4.67134665852962
3,1,0,6.1662825666269
4,0,1,5.00546696028243
4,0.0833333333333333,1,4.44838528049322
4,0.166666666666667,1,6.07798678407204
4,0.25,1,5.62196891264432
4,0.333333333333333,1,4.2513639615451
4,0.416666666666667,1,4.77218538400541
4,0.5,1,5.91971457571525
4,0.583333333333333,1,0.679056749833811
4,0.666666666666667,1,5.56697696065914
4,0.75,1,4.57298403359519
4,0.833333333333333,1,4.86583220490289
4,0.916666666666667,1,6.20925049595424
4,1,1,5.2364190667684
4,0,0.916666666666667,5.6045141449385
4,0.0833333333333333,0.916666666666667,5.44881745935435
4,0.166666666666667,0.916666666666667,5.31174198915665
4,0.25,0.916666666666667,4.45360842313674
4,0.333333333333333,0.916666666666667,3.42851908399443
4,0.416666666666667,0.916666666666667,4.75817654230751
4,0.5,0.916666666666667,6.16344791699492
4,0.583333333333333,0.916666666666667,6.20567923153491
4,0.666666666666667,0.916666666666667,4.99114977493151
4,0.75,0.916666666666667,3.53847546331397
4,0.833333333333333,0.916666666666667,4.87712692272042
4,0.916666666666667,0.916666666666667,5.72699701978672
4,1,0.916666666666667,5.46591861510349
4,0,0.833333333333333,3.3463763684298
4,0.0833333333333333,0.833333333333333,4.99283609363314
4,0.166666666666667,0.833333333333333,4.75763962827676
4,0.25,0.833333333333333,3.91421991648024
4,0.333333333333333,0.833333333333333,4.06711565007192
4,0.416666666666667,0.833333333333333,5.13856732859584
4,0.5,0.833333333333333,6.18116958753649
4,0.583333333333333,0.833333333333333,5.8972609180347
4,0.666666666666667,0.833333333333333,4.98458595875997
4,0.75,0.833333333333333,3.73830454906095
4,0.833333333333333,0.833333333333333,3.41755372403785
4,0.916666666666667,0.833333333333333,5.63837295596142
4,1,0.833333333333333,5.77485123787275
4,0,0.75,5.96884221663803
4,0.0833333333333333,0.75,6.11240522815508
4,0.166666666666667,0.75,4.84476780188299
4,0.25,0.75,4.62076234906476
4,0.333333333333333,0.75,5.83586703916576
4,0.416666666666667,0.75,0.540112680465872
4,0.5,0.75,0.0615015832539978
4,0.583333333333333,0.75,5.67472262239729
4,0.666666666666667,0.75,4.91911173780009
4,0.75,0.75,3.09124193013979
4,0.833333333333333,0.75,2.72419187203683
4,0.916666666666667,0.75,3.24711480383669
4,1,0.75,6.18854384646667
4,0,0.666666666666667,1.34913263880699
4,0.0833333333333333,0.666666666666667,0.89750909591512
4,0.166666666666667,0.666666666666667,3.67772066566243
4,0.25,0.666666666666667,4.2264767592065
4,0.333333333333333,0.666666666666667,0.19041676057573
4,0.416666666666667,0.666666666666667,0.298226375186083
4,0.5,0.666666666666667,4.93162741827052
4,0.583333333333333,0.666666666666667,4.14029377143155
4,0.666666666666667,0.666666666666667,4.1541931417154
4,0.75,0.666666666666667,2.82615496427828
4,0.833333333333333,0.666666666666667,3.64358656148129
4,0.916666666666667,0.666666666666667,3.98371500384285
4,1,0.666666666666667,0.0575189155458098
4,0,0.583333333333333,0.118651212587232
4,0.0833333333333333,0.583333333333333,4.68064990829369
4,0.166666666666667,0.583333333333333,4.67988365481898
4,0.25,0.583333333333333,4.54296863283694
4,0.333333333333333,0.583333333333333,5.3417091473077
4,0.416666666666667,0.583333333333333,4.2201125679818
4,0.5,0.583333333333333,2.836377688781
4,0.583333333333333,0.583333333333333,3.5368696353847
4,0.666666666666667,0.583333333333333,5.81953438166248
4,0.75,0.583333333333333,4.56754220653329
4,0.833333333333333,0.583333333333333,4.5171071870621
4,0.916666666666667,0.583333333333333,4.59770267539229
4,1,0.583333333333333,5.95927443151307
4,0,0.5,5.33420406042799
4,0.0833333333333333,0.5,4.29192143965943
4,0.166666666666667,0.5,4.66759997211056
4,0.25,0.5,4.68489165673664
4,0.333333333333333,0.5,4.59427027528639
4,0.416666666666667,0.5,5.47991105678294
4,0.5,0.5,5.41658413827953
4,0.583333333333333,0.5,4.67306821967999
4,0.666666666666667,0.5,4.85692668465566
4,0.75,0.5,5.25442726002239
4,0.833333333333333,0.5,5.07123687939263
4,0.916666666666667,0.5,4.29052754018835
4,1,0.5,6.13840639582892
4,0,0.416666666666667,4.51189128530237
4,0.0833333333333333,0.416666666666667,4.05279756620872
4,0.166666666666667,0.416666666666667,4.53113396686663
4,0.25,0.416666666666667,5.25039194544869
4,0.333333333333333,0.416666666666667,4.12057499177052
4,0.416666666666667,0.416666666666667,5.41967570648038
4,0.5,0.416666666666667,5.5077038379404
4,0.583333333333333,0.416666666666667,5.40507645668287
4,0.666666666666667,0.416666666666667,4.52783393732856
4,0.75,0.416666666666667,5.10905040616294
4,0.833333333333333,0.416666666666667,5.64870812340514
4,0.916666666666667,0.416666666666667,5.6399356310447
4,1,0.416666666666667,5.71045787630448
4,0,0.333333333333333,4.65302867321067
4,0.0833333333333333,0.333333333333333,4.35633920211359
4,0.166666666666667,0.333333333333333,4.6581807550173
4,0.25,0.333333333333333,6.26541336161721
4,0.333333333333333,0.333333333333333,4.81514145210045
4,0.416666666666667,0.333333333333333,5.35236040354981
4,0.5,0.333333333333333,6.00155109518952
4,0.583333333333333,0.333333333333333,5.85177951489809
4,0.666666666666667,0.333333333333333,0.293259866079852
