lon,lat,ang_dir
0.75,0.5,2.7536125677047756
0.8333333333333334,0.5,2.968582505502241
0.9166666666666666,0.5,3.9621522379070218
1,0.5,4.039810205179642
0,0.4166666666666667,4.383062820178131
0.08333333333333333,0.4166666666666667,5.003061466693241
0.16666666666666666,0.4166666666666667,5.47170609228254
0.25,0.4166666666666667,6.0308212430167085
0.3333333333333333,0.4166666666666667,5.9933388109503465
0.4166666666666667,0.4166666666666667,5.613928765761774
0.5,0.4166666666666667,4.657230266665125
0.5833333333333334,0.4166666666666667,4.497031290209729
0.6666666666666666,0.4166666666666667,3.6213246508580332
0.75,0.4166666666666667,3.236018531741486
0.8333333333333334,0.4166666666666667,3.695111853480109
0.9166666666666666,0.4166666666666667,4.0439799672111585
1,0.4166666666666667,4.1924211548020756
0,0.3333333333333333,4.573749239100341
0.08333333333333333,0.3333333333333333,5.33755645980041
0.16666666666666666,0.3333333333333333,5.832694821270443
0.25,0.3333333333333333,5.0744764048313815
0.3333333333333333,0.3333333333333333,3.5321996950831664
0.4166666666666667,0.3333333333333333,5.681950939837705
0.5,0.3333333333333333,5.868110570617237
0.5833333333333334,0.3333333333333333,3.765336891783478
0.6666666666666666,0.3333333333333333,3.418838186195535
0.75,0.3333333333333333,3.5641066475104375
0.8333333333333334,0.3333333333333333,3.915709230102333
0.9166666666666666,0.3333333333333333,4.14781961612764
1,0.3333333333333333,4.339516035843698
0,0.25,4.801325725812976
0.08333333333333333,0.25,4.621040860109456
0.16666666666666666,0.25,3.2229345161504215
0.25,0.25,2.8832490541514333
0.3333333333333333,0.25,2.980604839225061
0.4166666666666667,0.25,4.053493704316457
0.5,0.25,4.318414310349362
0.5833333333333334,0.25,4.129496546465623
0.6666666666666666,0.25,3.84034540550346
0.75,0.25,3.7518138590352352
0.8333333333333334,0.25,3.9980843967335495
0.9166666666666666,0.25,4.200363131379424
1,0.25,4.371683345892881
0,0.16666666666666666,4.961975901518089
0.08333333333333333,0.16666666666666666,4.2272905417678475
0.16666666666666666,0.16666666666666666,3.430203446295861
0.25,0.16666666666666666,3.478337406426563
0.3333333333333333,0.16666666666666666,4.21901034904813
0.4166666666666667,0.16666666666666666,4.548487961814643
0.5,0.16666666666666666,4.355903372233873
0.5833333333333334,0.16666666666666666,4.147749834225739
0.6666666666666666,0.16666666666666666,3.973757099849922
0.75,0.16666666666666666,3.977157896131265
0.8333333333333334,0.16666666666666666,4.159406673664739
0.9166666666666666,0.16666666666666666,4.465765596517868
1,0.16666666666666666,5.112133753765111
0,0.08333333333333333,5.819537698178781
0.08333333333333333,0.08333333333333333,4.71238898038469
0.16666666666666666,0.08333333333333333,3.287260111203385
0.25,0.08333333333333333,3.761842151079303
0.3333333333333333,0.08333333333333333,4.69263846152567
0.4166666666666667,0.08333333333333333,4.61049865251378
0.5,0.08333333333333333,4.544856526657741
0.5833333333333334,0.08333333333333333,4.352902235001797
0.6666666666666666,0.08333333333333333,4.0740088538959265
0.75,0.08333333333333333,3.883340386364278
0.8333333333333334,0.08333333333333333,5.231535107731134
0.9166666666666666,0.08333333333333333,5.957867596436804
1,0.08333333333333333,5.97513252615581
0,0,5.313843688023905
0.08333333333333333,0,3.510552190116578
0.16666666666666666,0,1.6926387661077706
0.25,0,0.7617805305531047
0.3333333333333333,0,0.07677189236545169
0.4166666666666667,0,5.497787143782138
0.5,0,1.2178059335163418
0.5833333333333334,0,1.752445156494724
0.6666666666666666,0,1.761435234035505
0.75,0,6.18823360217626
0.8333333333333334,0,6.1214888636594855
0.9166666666666666,0,6.1284988126564865
1,0,5.857642411302206
