"sim_id","eleccion","s2","alfa","mu","neglogcl","logcl","conv","time"
158,3,0.949535374943366,0.228535227956883,4.52931877899127,1516.48836810453,-1516.48836810453,0,451.400000000001
159,3,0.800830229527344,0.184794652230169,5.1496445172356,1485.15925673019,-1485.15925673019,0,402.004999999997
160,3,1.25478107292299,0.261506120994284,4.70864827111003,1624.07474335014,-1624.07474335014,0,314.629000000001
161,3,1.34355227796929,0.240572042525528,5.03848368709111,1699.23262105008,-1699.23262105008,0,251.273999999998
162,3,0.819320478185813,0.178840493561988,4.71190948442646,1507.3466678403,-1507.3466678403,0,630.006999999998
163,3,1.12784793990026,0.224448242375959,4.65155828582038,1626.10756815563,-1626.10756815563,0,395.018000000004
164,3,1.06386225211598,0.228265609223644,4.86862190703108,1584.26109976124,-1584.26109976124,0,319.158000000003
165,3,0.987419685059281,0.237414584759882,5.04322405371279,1524.31597291963,-1524.31597291963,0,558.492999999995
166,3,1.24151073897501,0.229406437679595,4.74670168125566,1673.53310412866,-1673.53310412866,0,441.248
167,3,1.25487300305807,0.233863216555608,4.73000742719427,1673.88015172241,-1673.88015172241,10,603.231999999996
168,3,1.18580364883637,0.205762702042471,4.53358007303548,1687.49898545944,-1687.49898545944,0,649.260000000002
169,3,1.07109793001554,0.241614740260683,4.64938845458411,1565.46966672768,-1565.46966672768,0,507.966
170,3,1.07485621121793,0.211589267126842,4.63978447313817,1618.17594695066,-1618.17594695066,0,529.875999999997
171,3,1.31648910166035,0.193945372612812,4.67674260464201,1766.53396044263,-1766.53396044263,0,452.75
172,3,1.06519098814777,0.223973220571883,4.98153832447495,1593.0284206654,-1593.0284206654,0,348.642999999996
173,3,0.841843897503217,0.230634640302611,4.56629300700577,1440.70541941535,-1440.70541941535,0,652.224999999999
174,3,1.46565800085431,0.2439286584707,4.74203819176632,1742.13897583971,-1742.13897583971,0,624.731999999996
175,3,1.16036445503258,0.271759500324346,4.84356864602529,1556.9110096204,-1556.9110096204,0,647.216
176,3,1.93411604142026,0.286336858362896,5.09059087164033,1826.09777574728,-1826.09777574728,0,652.699000000001
177,3,1.37725846805332,0.23972783480787,4.71635681449624,1716.08339478421,-1716.08339478421,0,471.170999999995
178,3,0.944860341743269,0.232846005640057,4.86965078969385,1506.05471038665,-1506.05471038665,0,416.832000000002
179,3,1.29398314979398,0.244001542263101,4.827757889862,1673.38822695329,-1673.38822695329,0,441.811000000002
180,3,0.973604222006835,0.257568865790378,4.45344793540102,1478.94447746051,-1478.94447746051,0,537.675999999999
181,3,1.31967271830554,0.229158629675631,4.50271885570627,1708.25671609543,-1708.25671609543,0,359.459000000003
182,3,1.41115441291381,0.22078730118619,4.71954576949496,1760.82885820985,-1760.82885820985,0,648.579999999994
183,3,1.45204409566746,0.256064170671998,4.87002266658185,1720.2093114944,-1720.2093114944,0,316.415999999997
184,3,1.18426413005993,0.224508345066617,4.43153652290871,1654.99855087828,-1654.99855087828,0,456.949999999997
185,3,1.08319976496882,0.226811519199031,4.57494437472497,1595.52887389611,-1595.52887389611,0,457.207000000002
186,3,0.885931425885129,0.204632046145779,4.50682492679556,1515.1293450263,-1515.1293450263,0,461.009000000005
187,3,1.02373167298861,0.183640448617996,4.52192706072483,1633.17906475706,-1633.17906475706,0,395.452999999994
188,3,1.23749321801168,0.220763276779481,4.70247617638665,1688.11942704455,-1688.11942704455,0,423.162000000004
189,3,1.15841631028909,0.229360314689875,4.79960351415313,1633.89097147723,-1633.89097147723,0,193.118000000002
190,3,1.27610362213492,0.216258545087412,4.51992824915226,1710.51684860485,-1710.51684860485,0,419.187999999995
191,3,1.28803784507617,0.225308761821867,4.56561263950506,1704.11373338167,-1704.11373338167,0,156.994999999995
192,3,1.07680202442528,0.238161512853668,4.78026265538213,1574.92769137914,-1574.92769137914,0,261.065000000002
193,3,1.37471957701652,0.253381551377843,4.88662430244362,1689.19637696334,-1689.19637696334,0,355.934000000001
194,3,0.961330253206779,0.215142370906736,5.17100737494452,1546.6128168242,-1546.6128168242,0,381.519
195,3,1.43320875987899,0.259079552433791,4.82351223846346,1700.8850410525,-1700.8850410525,0,406.022000000004
196,3,1.11361042565999,0.224614359701438,4.44697509290567,1618.32922782819,-1618.32922782819,0,318.741999999998
197,3,1.30203679295789,0.224268421856531,5.05918985783477,1709.36032978437,-1709.36032978437,0,403.344000000005
198,3,1.19573140795879,0.201349531871065,4.96268491030217,1697.2197639768,-1697.2197639768,0,287.126000000004
199,3,1.11188872518308,0.233100438236067,4.51405108837504,1600.42736298169,-1600.42736298169,0,363.358
200,3,0.89969744591483,0.178396715609057,4.4573408064216,1562.0999727484,-1562.0999727484,0,218.343000000001
