"sim_id","eleccion","s2","alfa","mu","neglogcl","logcl","conv","time"
20,3,1.36890501592235,0.277285710495496,4.52850039165744,4278.01034121239,-4278.01034121239,0,725.045000000006
21,3,1.31048845196615,0.256521820592558,5.04277903461079,4236.77648339086,-4236.77648339086,0,737.469000000005
22,3,1.10058584892206,0.207539718492622,4.31691083919111,4070.74714544282,-4070.74714544282,0,648.050999999999
23,3,1.18269878040014,0.233969963774348,4.54639757243274,4145.14820698002,-4145.14820698002,0,993.623999999996
24,3,1.01861394838522,0.173024770318089,4.39586721064018,3995.46888665849,-3995.46888665849,0,518.689999999995
25,3,0.832004940782871,0.188895604174326,4.36101790079964,3704.54858752051,-3704.54858752051,0,1016.192
26,3,0.805150861868089,0.182648546732866,4.5164815777146,3668.97896683826,-3668.97896683826,0,635.379000000001
27,3,1.2900014503854,0.244794925301798,4.5823454274228,4252.05111461266,-4252.05111461266,0,859.867999999995
28,3,1.26384412005385,0.211200208996516,4.62385554887981,4240.71104660714,-4240.71104660714,10,382.239999999998
29,3,1.24149797788638,0.217593040784743,4.33901114753205,4224.64105465329,-4224.64105465329,0,957.936999999998
30,3,0.982153152983366,0.238779145366632,4.3206294547071,3893.41487903057,-3893.41487903057,0,927.516000000003
31,3,1.223018071324,0.21885487397635,4.71489922319907,4199.21783661919,-4199.21783661919,0,834.722000000002
32,3,0.935388938749693,0.185749535041734,4.82498101904223,3872.83298531512,-3872.83298531512,0,998.286
33,3,0.913466997041718,0.173630625180221,4.52242201910632,3845.70136728135,-3845.70136728135,0,996.669000000002
34,3,1.18361431533011,0.256852462492617,4.44316273766698,4112.60865544352,-4112.60865544352,0,841.962
35,3,0.979083344674694,0.208027299517535,5.04009641360803,3920.63780797256,-3920.63780797256,0,977.313999999998
36,3,1.3950735730506,0.221991845645943,5.15373965458949,4362.62971205607,-4362.62971205607,0,419.116000000002
37,3,1.3375612051914,0.228847518231635,4.90851101819891,4310.10622699358,-4310.10622699358,0,483.911
38,3,1.05098607245191,0.226543722494185,5.13436035354814,4001.65136833388,-4001.65136833388,0,990.307000000001
39,3,1.23741858482026,0.258447930952933,4.29152517807903,4192.74566293403,-4192.74566293403,0,360.695
40,3,1.45917724899061,0.27051023480747,4.93996547622216,4389.69028233475,-4389.69028233475,0,423.165000000001
41,3,0.7347534645938,0.201839369166074,4.58090059111626,3515.83176117607,-3515.83176117607,0,1026.22199999999
42,3,0.997142340278914,0.206700416811566,4.53139348295271,3944.1588810997,-3944.1588810997,0,885.532999999996
43,3,1.40189438979591,0.275890353043422,4.92201153692935,4310.66512850793,-4310.66512850793,0,417.305
44,3,0.962879081365437,0.229421136502364,4.54652631391749,3868.61615179268,-3868.61615179268,0,756.425000000003
45,3,1.24431018294267,0.211510360739134,5.14407249255502,4231.22945069728,-4231.22945069728,0,902.831000000006
46,3,1.11553875771701,0.256966771057165,4.78760622609363,4038.89961716382,-4038.89961716382,0,574.934999999998
47,3,0.872956971699415,0.181063725801808,4.66388079704362,3778.44509283741,-3778.44509283741,0,1001.467
48,3,1.34373222965294,0.203858589827553,4.65141951458472,4330.06206500989,-4330.06206500989,0,915.774000000005
49,3,1.02354404590334,0.24201741381803,4.5923836700194,3946.68440255396,-3946.68440255396,0,989.017
50,3,0.949161623554188,0.211718804448637,4.60490140578955,3875.52242677771,-3875.52242677771,0,931.173999999999
51,3,1.034159580802,0.216398215349788,4.82478209381181,3989.94248654817,-3989.94248654817,0,882.993000000002
52,3,1.6995726612854,0.285087154002157,4.7338309463081,4539.03551252186,-4539.03551252186,0,690.633999999998
53,3,1.46641034875783,0.254687962998108,4.96550457896589,4391.39632965872,-4391.39632965872,0,998.046999999999
54,3,1.07784007195618,0.211736660376733,4.88182094403055,4038.02010946156,-4038.02010946156,0,942.593000000001
55,3,0.929579966971749,0.226655973760573,4.55550669681965,3830.5691556538,-3830.5691556538,0,993.327999999994
56,3,1.77140815429408,0.2761585818911,4.45558844669713,4586.30425274354,-4586.30425274354,0,830.486000000004
57,3,0.791307649146205,0.194009555579878,4.67621681567898,3635.63014023414,-3635.63014023414,0,253.32
58,3,1.24619438442832,0.239616787033903,4.55691111769586,4211.80723120894,-4211.80723120894,0,938.593000000001
59,3,1.47052289370098,0.269821801801875,5.05870688604437,4393.86424705898,-4393.86424705898,0,785.981999999996
60,3,1.09637747176036,0.228965374007315,4.80971218844508,4057.58353202128,-4057.58353202128,0,986.722999999998
61,3,1.18042505007383,0.212016539487163,4.25153115863788,4173.95949611974,-4173.95949611974,0,711.269
62,3,1.30937548292144,0.223250434875583,4.78623197650372,4305.79930957934,-4305.79930957934,0,929.993000000002
63,3,1.28231814254222,0.233234304902481,4.72602107712738,4252.66760011564,-4252.66760011564,0,405.033000000003
64,3,0.785134527435529,0.18078351377744,5.06573560285762,3634.85118512236,-3634.85118512236,0,649.286
65,3,0.932392346176755,0.195454385959173,4.6194857329959,3860.17867562294,-3860.17867562294,0,406.806000000004
66,3,0.961960592857174,0.23592727187152,4.64432791317113,3862.93471051035,-3862.93471051035,0,406.124000000003
67,3,1.11597223011202,0.242042571898627,4.55673800489683,4057.79198436555,-4057.79198436555,0,420.299999999996
68,3,0.986762298648533,0.207953700294177,4.59918486000074,3932.27119589148,-3932.27119589148,0,973.478999999999
69,3,1.37985948339008,0.272895839166825,4.85053582988598,4309.16125438577,-4309.16125438577,0,850.507999999994
70,3,1.09604987898901,0.235997169983489,5.09300099052536,4042.06369281368,-4042.06369281368,0,382.277999999998
71,3,1.92788584705175,0.325722987219042,4.93999344408438,4628.88921668551,-4628.88921668551,0,562.258000000002
72,3,1.06870472558162,0.217839224828842,4.6263325174446,4017.91341298372,-4017.91341298372,0,881.468000000001
73,3,1.08229815941248,0.221745782521355,4.60498722903464,4043.64322905572,-4043.64322905572,0,367.889999999999
74,3,1.1092780603655,0.200377467776076,4.66832908469687,4082.14284107036,-4082.14284107036,0,839.663999999997
75,3,1.30733193676893,0.207303405096832,4.74833850560096,4285.1471182746,-4285.1471182746,0,556.664000000004
76,3,1.35752155615747,0.282989074094547,4.9257909302315,4271.84844145342,-4271.84844145342,0,927.705999999998
77,3,1.02813412491554,0.224220816751692,4.87817969369354,3970.06787013339,-3970.06787013339,10,960.456999999995
78,3,0.914781450623219,0.17739847973311,4.53930613220335,3852.36567078483,-3852.36567078483,0,956.192000000003
79,3,1.17048966337597,0.216418930147394,4.41833573504404,4150.46144762547,-4150.46144762547,0,955.152999999998
80,3,1.0666069054178,0.195120263227382,4.63663022420329,4036.40596517637,-4036.40596517637,0,867.885999999999
81,3,0.891786806224611,0.182068500365245,4.64328559551147,3808.02554388852,-3808.02554388852,0,349.786
82,3,1.29580299372669,0.223259798640108,4.38881135713647,4277.5750721481,-4277.5750721481,0,858.350000000006
83,3,1.26482688054297,0.235741279805983,4.81095768646601,4237.25765223102,-4237.25765223102,0,370.519
84,3,1.26816132383042,0.24060033810056,4.22603663735735,4231.12229672999,-4231.12229672999,0,976.906000000003
85,3,1.09323098386152,0.200402542699544,4.67618642319052,4078.00815385771,-4078.00815385771,0,968.970999999998
86,3,0.890502969193521,0.175533140430627,4.7730206572082,3813.98424003654,-3813.98424003654,0,380.097000000002
87,3,1.1549392990895,0.256401501851883,4.24492050665076,4094.24997313088,-4094.24997313088,0,830.111999999994
88,3,0.965159998374056,0.191602079735082,4.36943890850082,3905.68417896245,-3905.68417896245,0,996.938000000002
89,3,1.02161962034694,0.218573080671436,4.9659385038804,3969.96108529258,-3969.96108529258,0,745.219999999994
90,3,1.40561369738326,0.244315411787796,5.01383207798573,4353.69943111384,-4353.69943111384,0,897.014999999999
91,3,0.938006583055538,0.198017992037585,4.69436517540864,3855.73893394503,-3855.73893394503,0,926.102999999996
92,3,1.46200479438329,0.231632408859258,4.33598995116448,4424.37871073497,-4424.37871073497,0,918.638999999996
93,3,0.876949458824583,0.174641087399529,5.13932967690934,3792.4767087145,-3792.4767087145,0,399.735999999997
94,3,1.42424199039839,0.221105300568269,4.63301788271264,4400.53817437275,-4400.53817437275,0,708.237000000001
95,3,0.989560317426803,0.284996692254437,4.55500354609642,3845.74928941571,-3845.74928941571,0,930.472000000002
96,3,1.04193668257417,0.197377504615575,4.56541190565967,4006.34672916086,-4006.34672916086,0,827.476000000002
97,3,0.867207795063943,0.205202507225674,4.64384684701662,3752.4953299846,-3752.4953299846,10,422.070999999996
98,3,0.989009939638278,0.200349914036132,4.48690724478285,3937.61037362894,-3937.61037362894,0,1004.679
99,3,0.919164646606581,0.200012817698347,4.60214043231899,3838.30661016523,-3838.30661016523,0,930.706999999995
100,3,0.895957563278811,0.218926460519893,4.75168663741152,3786.76011786582,-3786.76011786582,0,919.042999999998
101,3,0.931786740518591,0.212691869055648,4.85287334606235,3844.86662754292,-3844.86662754292,0,971.382000000005
102,3,0.970770433115375,0.198441642825827,4.63390360164528,3899.59719126308,-3899.59719126308,0,464.913999999997
103,3,1.36380257674761,0.211409105175666,4.42533765239963,4360.61817278553,-4360.61817278553,0,774.116999999998
104,3,1.39989425712609,0.258530086128389,4.52874297695031,4349.2718674249,-4349.2718674249,0,714.674999999996
105,3,1.04357595670894,0.244377415362923,4.56420123464202,3966.87866619614,-3966.87866619614,0,1000.831
106,3,1.21570340202781,0.21521682725598,4.78077273476107,4197.22311632342,-4197.22311632342,0,768.131000000001
107,3,1.5586727892029,0.250981436448876,4.72291854841838,4472.56775212058,-4472.56775212058,0,687.118000000002
108,3,0.822505736389584,0.201177002874183,4.7411838003085,3683.60153101766,-3683.60153101766,0,786.575000000004
109,3,1.18444275309758,0.247215727130092,4.22647733956551,4140.04620812253,-4140.04620812253,0,927.315000000002
110,3,1.12347098136112,0.238735008726984,4.89779148625117,4064.34783348608,-4064.34783348608,0,923.825000000004
111,3,1.25646021673739,0.248001330964854,4.45266176745326,4215.12085923228,-4215.12085923228,0,687.664999999994
112,3,0.85358855539084,0.191281315752925,5.17547616853109,3743.24708602419,-3743.24708602419,0,709.992000000006
113,3,0.861727079161655,0.215327044953426,5.1383139470584,3730.89328711951,-3730.89328711951,0,915.275999999998
114,3,1.19526149808129,0.22315805606973,4.52490842502156,4164.81677023496,-4164.81677023496,0,738.091
115,3,1.06573339251489,0.238575793797817,4.69784342996291,3998.81768596681,-3998.81768596681,0,945.447
116,3,1.32026852717615,0.240380987233677,4.57121306213642,4250.4052670626,-4250.4052670626,0,1005.86599999999
117,3,1.00233626097525,0.215952134033537,4.79302380859504,3942.99279783947,-3942.99279783947,0,957.488000000005
118,3,1.19645914201815,0.271893532485858,4.42603258553661,4117.35518998013,-4117.35518998013,10,714.768000000004
119,3,0.984595991038914,0.210790720567967,4.40536418154582,3921.26977324126,-3921.26977324126,0,865.988000000005
120,3,1.15164645533419,0.236536707064134,4.8866351419706,4110.73548883191,-4110.73548883191,0,860.119000000006
121,3,0.714645949207414,0.172781974042522,4.45024697096645,3507.66622812387,-3507.66622812387,0,997.566000000006
122,3,1.51018865634471,0.265455930985625,4.8614636552401,4416.15803933193,-4416.15803933193,0,992.780999999995
123,3,0.845344140019586,0.210644478238915,4.76025259931602,3712.53049024624,-3712.53049024624,0,776.239000000001
124,3,1.35630802269,0.208256683331562,4.4983331820559,4320.67588087664,-4320.67588087664,0,789.356999999996
125,3,1.5161957111916,0.257629244798673,4.76934606779805,4431.72210171545,-4431.72210171545,0,595.341
126,3,1.06706121519887,0.260489564951441,4.68416732697108,3985.82444259817,-3985.82444259817,0,837.459999999999
127,3,1.38311514728279,0.257961037796981,4.57436069230012,4324.70278545837,-4324.70278545837,0,506.998999999996
128,3,1.16322363666225,0.237738158324924,4.77546348751781,4116.41104243757,-4116.41104243757,0,425.929000000004
129,3,1.29765925688975,0.269672692365427,4.70158739007313,4225.7661433907,-4225.7661433907,0,1008.254
130,3,1.32842462793601,0.208421452082337,4.65063254016018,4326.0711301212,-4326.0711301212,0,781.629000000001
131,3,1.33611152946945,0.230248864547878,5.04852254264243,4313.98509826193,-4313.98509826193,0,882.623
132,3,1.18894648118726,0.2433272540459,4.4635529968835,4150.46831695881,-4150.46831695881,0,804.957999999999
133,3,1.49892910294569,0.224721341347626,4.96250260401677,4440.87337074933,-4440.87337074933,0,794.639999999999
134,3,0.98218058888357,0.200410343748846,4.79084006307977,3919.68999178014,-3919.68999178014,0,753.243999999999
135,3,1.56007765255328,0.25287647053007,4.68678019126834,4449.92904140172,-4449.92904140172,0,769.413999999997
136,3,1.15352540151659,0.230296228160905,4.51501513854844,4103.39172491753,-4103.39172491753,0,997.199000000001
137,3,0.96143891494412,0.203331511019735,4.73249828711818,3889.96232591737,-3889.96232591737,0,544.570999999996
138,3,0.882741376722355,0.171624421390258,4.63923718030716,3792.72966727556,-3792.72966727556,0,1004.605
139,3,1.23888625825018,0.24334881441561,4.6947714382489,4187.98083550002,-4187.98083550002,0,367.978999999999
140,3,0.91519714815586,0.236233532376543,4.39477889931941,3797.77020959269,-3797.77020959269,0,917.424999999996
141,3,1.17836364324264,0.214351713046144,4.94506534938864,4153.98489353709,-4153.98489353709,0,537.658000000003
142,3,0.869294505476402,0.221117408367738,4.49503057042953,3741.79136279294,-3741.79136279294,0,707.635999999999
143,3,1.04190742744324,0.225469406388677,4.85881419767722,3987.38129602107,-3987.38129602107,0,806.026999999995
144,3,1.2908242825238,0.256786263560181,5.1250463974271,4221.16277683524,-4221.16277683524,0,875.454000000005
